"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"378",336,15105722,515.4,1,898.1,540,44,7.83,472.5,15105765
"379",501,15106004,1313.6,1,523.6,473.8,67,15.8,454.6,15106070
"380",366,15107033,868.7,1,1324.3,461.5,52,9.22,459,15107084
"381",127,15111438,886.5,1,879.5,489.2,22,1.41,557.4,15111459
"382",250,15112534,1281.2,1,915.8,559.2,48,7.53,489.8,15112581
"383",185,15112793,1426.6,1,1291.3,497.2,26,2.78,529,15112818
"384",528,15113087,488.9,1,1454.3,527,72,19.1,535.2,15113158
"385",479,15113521,1370.6,1,492.3,535,59,17.47,505.2,15113579
"386",319,15114157,978.2,1,1357.5,514.9,47,7.65,523.4,15114203
"387",159,15114848,909.7,1,969.2,518.9,30,1.21,523,15114877
"388",108,15115140,947.6,1,899.5,520.3,24,1.09,543.3,15115163
"389",128,15115413,1031.7,1,962.2,537.5,20,1.44,549.6,15115432
"390",200,15115784,950.3,1,1037.8,535.2,31,1.78,539.3,15115814
"391",110,15116331,1008.6,1,947.2,547.6,18,1.29,563.2,15116348
"392",135,15116591,1098.5,1,1015.5,557.5,22,1.69,560.3,15116612
"393",214,15116995,977.2,1,1102.3,543.9,25,2.56,556.4,15117019
"394",195,15117255,880.6,1,997.1,553.8,25,2.37,561.8,15117279
"395",70,15118390,911.5,1,885.7,558.3,20,0.53,562.2,15118409
"396",253,15119416,1261.3,1,920.4,548,44,6.9,545.2,15119459
"397",242,15119663,1483.3,1,1249.2,548,40,4.66,555.6,15119702
"398",599,15119867,525.5,1,1482.6,558,67,18.99,484.5,15119933
"399",251,15120971,1230.3,1,507.7,493,84,14.48,495.3,15121054
"400",231,15122145,1089.1,1,1219.9,489.3,24,2.66,496,15122168
"401",39,15122547,1069.9,1,1072.6,504.2,7,0.25,516.1,15122553
"402",208,15122854,946.5,1,1068.9,520,24,2.49,526.4,15122877
"403",142,15124437,1000.4,1,926.6,506.3,20,1.52,516.6,15124456
"404",191,15125268,911.5,1,1011.4,509.5,25,2.08,530.8,15125292
"405",393,15126313,433.4,1,931.2,549.8,57,10,509.4,15126369
"406",177,15126647,472.9,1,428.2,537.6,28,2.57,419.1,15126674
"407",469,15126771,1330.7,1,486.6,425.3,67,16.94,512,15126837
"408",151,15127122,1417.2,1,1345,510.1,23,1.48,527.9,15127144
"409",298,15127256,1267.3,1,1409.8,523.4,34,2.89,499.5,15127289
"410",139,15127937,1338,1,1244.4,505,22,1.9,518.1,15127958
"411",94,15127987,1259.6,1,1365.3,523.3,60,2.25,560.5,15128046
"412",814,15128294,1122.4,1,1266.2,582.3,244,3.44,492.7,15128537
"413",260,15128888,1356.8,1,1139.4,468.8,41,4.91,577.7,15128928
"414",249,15129531,1618.8,1,1338.2,566.3,44,5.61,621.1,15129574
"415",287,15129861,1047.2,1,1611.7,617.7,67,11.33,526.8,15129927
"416",233,15130168,922.3,1,1066,531.8,24,2.93,541.4,15130191
"417",102,15130541,889.6,1,906.9,529.8,30,0.49,546.4,15130570
"418",96,15131199,942.8,1,889.7,534.5,18,1.08,532.7,15131216
"419",66,15131848,939.3,1,923.5,516.3,19,0.33,512.4,15131866
"420",148,15132081,904.4,1,935.6,507.4,32,1.04,547.1,15132112
"421",92,15132554,934.6,1,895.7,556.9,21,0.79,556.5,15132574
"422",113,15132743,907,1,933.9,551.7,28,0.55,551.4,15132770
"423",411,15133134,431.9,1,890,549.8,54,9.3,473.4,15133187
"424",539,15133444,1345,1,421.7,475.9,68,18.34,457.4,15133511
"425",152,15133765,1321.1,1,1375.3,466.1,27,1.09,467.7,15133791
"426",549,15134324,416.3,1,1296.6,485.3,58,17.52,483,15134381
"427",275,15135375,764.9,1,418.3,502.8,43,6.92,502.4,15135417
"428",329,15135687,1133.3,1,787.7,499.6,44,7.12,558.1,15135730
"429",273,15136680,909.3,1,1112.1,567.3,50,4.2,528.2,15136729
"430",52,15137938,898.1,1,885.4,551.6,6,0.28,557,15137943
"431",85,15137969,969.2,1,896.8,560.2,26,1.48,551.4,15137994
"432",222,15138203,NA,1,993.1,547.9,50,NA,NA,15138252
"433",333,15139966,445.6,1,902.3,560.7,57,9.13,563.6,15140022
"434",58,15140286,435.3,1,443.4,576,13,0.57,603,15140298
"435",525,15140445,1381.5,1,445.3,606.5,67,18.75,467.7,15140511
"436",208,15140755,1308.7,1,1409.7,477.8,24,2.07,455.9,15140778
"437",570,15141029,428.9,1,1313.7,459,64,17.72,571,15141092
"438",165,15141399,376.2,1,425.8,587.6,28,1.59,525.1,15141426
"439",320,15142451,876.4,1,395.8,514.8,56,10.27,699.9,15142506
"440",170,15143057,1108.2,1,878.5,685,45,4.91,606.8,15143101
"441",240,15143351,956.2,1,1104.4,600.2,25,3.02,586.4,15143375
"442",156,15143543,874.3,1,951.9,571.4,22,1.72,538.5,15143564
"443",140,15144244,953.6,1,869.4,514.2,23,1.75,532,15144266
"444",136,15144512,872.8,1,945,516.6,26,1.47,514.2,15144537
"445",141,15144848,976.4,1,887.1,507.6,22,1.83,518.9,15144869
"446",127,15145710,915.5,1,948.6,519,24,1.13,563.1,15145733
"447",69,15146181,899.1,1,917.3,575.5,19,0.43,564.6,15146199
"448",53,15146544,899.1,1,904.7,556.4,15,0.59,528.3,15146558
"449",415,15146858,480.5,1,908.7,520.8,51,8.61,497.2,15146908
"450",505,15147144,1256.9,1,466.8,494.6,54,15.8,527.6,15147197
"451",325,15147478,1505.8,1,1275.6,544.9,29,4.69,597.3,15147506
"452",263,15147882,1206.9,1,1498.1,605.2,44,5.91,547.9,15147925
"453",492,15148203,1030.6,1,1204.2,552.5,228,4.2,665.7,15148430
"454",526,15149008,1905.5,1,1040.9,645.1,62,18.67,1116.8,15149069
"455",518,15149408,847.4,1,1900.3,1122.3,79,23.28,499.6,15149486
"456",216,15150116,988.6,1,846.4,504.8,26,2.9,513,15150141
"457",277,15151080,866.2,1,993.4,509.3,35,2.59,503.1,15151114
"458",177,15151290,962.4,1,851.7,511.4,26,2.29,532,15151315
"459",62,15151784,955.6,1,940.4,513.5,16,0.7,544,15151799
"460",138,15152547,896.3,1,950.7,521.7,24,1.14,535.6,15152570
"461",77,15152796,899.4,1,865.5,570.9,14,0.69,573.6,15152809
"462",1470,15153065,818.2,1,926.5,580,146,2.2,585,15153210
"463",191,15153382,929.6,1,826.1,545,25,2.11,552,15153406
"464",96,15153931,923.7,1,938.9,558.5,27,0.33,552.6,15153957
"465",434,15154467,487.2,1,926,556.8,54,8.8,551.8,15154520
"466",70,15154742,458.4,1,469.8,564,21,1.1,511.1,15154762
"467",114,15155006,506.4,1,460.4,514.9,21,0.94,503.2,15155026
"468",502,15155233,1344.7,1,501.2,498.2,55,16.83,520.6,15155287
"469",259,15155974,1113,1,1345.5,533,33,4.72,562,15156006
"470",336,15156239,631.6,1,1092.8,574.9,57,9.64,704.7,15156295
"471",277,15156662,1026.1,1,649.5,689.1,46,7.63,739.1,15156707
"472",203,15157164,1258.2,1,1037.3,722.9,43,5.3,581.1,15157206
"473",241,15157412,1045.5,1,1260.7,570.8,50,4.46,523.8,15157461
"474",54,15158109,999.4,1,1026.9,550.1,13,0.59,541.7,15158121
"475",188,15158925,1055.7,1,936.9,513.2,26,2.43,524.4,15158950
"476",288,15160146,859.4,1,1045.5,493.6,29,3.84,524,15160174
"477",308,15161319,514.4,1,869.9,534.8,50,7.17,507.8,15161368
"478",453,15161753,1278.2,1,518,530.9,56,15.24,478,15161808
"479",562,15162444,461.4,1,1295.7,474.1,72,16.67,528.3,15162515
"480",189,15162746,628.2,1,471.3,537,33,3.13,526.5,15162778
"481",345,15173274,852.2,1,644.5,457.5,27,4.33,507.8,15173300
"482",260,15174671,1326.9,1,891.5,538.5,50,8.8,533,15174720
"483",192,15174855,1447.9,1,1326.1,527.8,24,2.43,520.9,15174878
"484",147,15175025,1532.4,1,1454.2,520.2,23,1.61,496.5,15175047
"485",57,15175251,1549.4,1,1527.1,502.4,8,0.44,502.1,15175258
"486",602,15175351,506.6,1,1549.9,498.8,63,20.56,488.1,15175413
"487",91,15175665,484.4,1,522.9,502.1,20,0.78,508.5,15175684
"488",322,15176467,1178.8,1,468.8,503.6,83,14.3,588.4,15176549
"489",882,15176713,1204.7,1,1202.2,589.2,204,1.73,504.6,15176916
"490",356,15177109,971.6,1,1214.4,501.9,30,4.94,522.8,15177138
"491",402,15177937,956.6,1,959.7,559.5,157,0.14,565.7,15178093
"492",180,15178942,878.3,1,938.1,522.7,30,1.23,515.4,15178971
"493",133,15179243,906.2,1,865.3,513.2,29,0.84,519,15179271
"494",118,15179605,904.1,1,914.7,511.5,30,0.23,515.1,15179634
"495",90,15180187,905.2,1,910.2,514.6,28,0.11,516.4,15180214
"496",377,15181658,456.9,1,910.3,545,55,9.2,478.4,15181712
"497",473,15181972,1349.1,1,454.9,492.4,60,17.78,514.3,15182031
"498",216,15182262,1489.8,1,1344.9,516.5,25,2.88,520.2,15182286
"499",301,15182505,1317.4,1,1495,524.9,26,3.59,492.2,15182530
"500",579,15182980,388.3,1,1295.5,496.7,69,18.03,462.9,15183048
"501",1146,15183295,866.5,1,386.8,497.3,217,9.57,496.2,15183511
"502",221,15183776,1007.4,1,882.8,478.7,28,3.1,565.3,15183803
"503",1225,15183904,1054.1,1,1031.6,558.1,208,0.53,545.3,15184111
"504",167,15184142,1217.4,1,1075.7,546.1,28,2.88,561.1,15184169
"505",46,15184355,1227.8,1,1226.5,563.9,334,0.09,568.3,15184688
"506",895,15184841,849.6,1,977,569.2,243,2.67,537.4,15185083
"507",230,15185470,985.9,1,870.9,530.4,34,2.37,546.5,15185503
"508",82,15185872,1013,1,989.5,554,18,0.68,577.7,15185889
"509",118,15186417,956.4,1,982.8,568.2,28,0.7,546.1,15186444
"510",71,15186927,921.7,1,932.4,543.6,21,0.24,548.4,15186947
"511",74,15187267,912.6,1,926.6,547.7,20,0.38,560.1,15187286
"512",54,15187581,917.2,1,914.9,565.1,17,0.12,559.5,15187597
"513",82,15187846,926.7,1,925.5,557,25,0.14,550.5,15187870
"514",285,15188443,508.2,1,904.8,551,45,8.03,502.1,15188487
"515",169,15188677,458.7,1,524.4,506,30,1.47,472.3,15188706
"516",506,15188853,1373.7,1,456.9,483.5,67,18.21,463.2,15188919
"517",267,15189391,570,1,1377.3,478.4,380,16.59,681.5,15189770
"518",1155,15189952,626.5,1,604,660,910,1.37,724.4,15190861
"519",110,15191129,973.8,1,936.9,646.2,29,2.09,551,15191157
"520",172,15191746,933.2,1,989.2,572.7,32,1.69,512.2,15191777
"521",161,15192058,964.3,1,912.7,522,32,1.09,508.8,15192089
"522",169,15192315,904.6,1,971.9,520.9,30,1.37,519.8,15192344
"523",73,15193281,886.1,1,883.3,534.1,26,0.1,537.9,15193306
"524",91,15194190,899.8,1,866.4,516.3,22,0.78,534.7,15194211
"525",112,15194527,911.5,1,915,543,30,0.23,532.2,15194556
"526",366,15195254,484.4,1,914.7,543.3,46,8.73,485.5,15195299
"527",530,15195502,1373.2,1,490.8,492.8,67,17.56,487,15195568
"528",112,15195900,1467,1,1417,501.5,20,1.05,518.5,15195919
"529",558,15196046,481.9,1,1471.4,520.8,62,19.56,524.8,15196107
"530",284,15196614,892.9,1,473.2,538.6,45,8.44,573.6,15196658
"531",469,15196706,3270,1,912.8,572,141,35.09,1097.8,15196846
"532",98,15196876,3270,1,3270,1105.6,16,0.01,1106.5,15196891
"533",90,15196989,3270,1,3270,1116.2,39,0.04,1119,15197027
"534",742,15197223,1118,1,3270,1135.3,120,31.81,571.1,15197342
"535",343,15197938,690.6,1,1123.7,567.7,55,8.92,487.9,15197992
"536",1288,15198164,619.1,1,699.9,481.8,225,2.1,417.8,15198388
"537",273,15198560,869.3,1,679.3,423.3,29,3.92,454.6,15198588
"538",81,15198902,933.7,1,897.5,454,16,0.98,484.8,15198917
"539",92,15199399,925.6,1,932.1,484.6,27,0.17,489.8,15199425
"540",110,15199735,896.1,1,918.5,493.2,29,0.47,488.2,15199763
"541",125,15200091,871.2,1,883.7,495.5,32,0.27,499.3,15200122
"542",80,15200900,906.6,1,885.7,509.5,16,0.91,548.3,15200915
"543",88,15201662,916.9,1,932.5,543.2,26,0.32,540.3,15201687
"544",398,15202115,450.1,1,903.9,546.7,45,9.09,548,15202159
"545",504,15202437,1348.3,1,454.7,561.8,59,17.77,521.5,15202495
"546",237,15203196,1137.6,1,1364.7,517.2,36,4.62,549.3,15203231
"547",207,15203425,1016.2,1,1131.4,550.1,23,2.35,542.9,15203447
"548",157,15203641,872.2,1,1023.6,534.5,39,3.19,575.5,15203679
"549",250,15203944,675.8,1,880.8,569.3,39,4.15,569.5,15203982
"550",210,15204873,835,1,694.2,587.1,26,2.85,578.2,15204898
"551",169,15205198,955.5,1,853.1,579.6,23,2.09,570,15205220
"552",182,15205483,891.8,1,965.2,553,31,1.51,543,15205513
"553",42,15205928,899.8,1,883.7,539.7,9,0.34,543.6,15205936
"554",193,15206919,807.6,1,920.1,538.2,23,2.29,532.7,15206941
"555",141,15207703,893.9,1,830.5,517.7,22,1.63,565.9,15207724
"556",341,15208855,502.5,1,889.5,568.3,43,7.88,505.6,15208897
"557",122,15209220,469.9,1,509.1,521.1,26,0.95,494.4,15209245
"558",457,15209336,1287.2,1,466.6,504.9,56,16.38,472.1,15209391
"559",570,15209719,488.6,1,1292.4,469.1,52,16.06,487.7,15209770
"560",99,15210108,462.5,1,498.4,501.6,22,0.83,480.7,15210129
"561",477,15210485,1414.2,1,474.2,476.2,64,18.65,476,15210548
"562",336,15211152,1007.2,1,1398.4,481.9,48,7.97,539,15211199
"563",259,15211987,742.8,1,995,538.8,42,5.2,495.7,15212028
"564",67,15213500,765.1,1,763.3,495.3,22,0.15,488.2,15213521
"565",108,15214591,898.6,1,905.4,480.2,20,1.3,543,15214610
"566",93,15215428,893.5,1,917.1,550.3,22,0.51,541.8,15215449
"567",340,15215698,541.7,1,890.5,535.4,49,7.09,489.7,15215746
"568",490,15216000,1373.8,1,530.3,502.8,57,16.81,524.8,15216056
"569",567,15216333,488.1,1,1376.5,532.9,63,17.7,478.3,15216395
"570",236,15216751,744.8,1,488.7,489.4,48,5.15,475.2,15216798
"571",91,15217121,727.3,1,768.7,479.8,21,1.31,528.4,15217141
"572",152,15217291,612.7,1,721.2,528.5,52,2.63,600.1,15217342
"573",91,15217389,739.1,1,668.5,576.8,22,1.46,559.9,15217410
"574",76,15217432,814.8,1,763,544.5,17,1.09,530.8,15217448
"575",106,15217528,884,1,819.7,511.8,17,1.32,521.3,15217544
"576",1159,15217723,737.7,1,917.2,535.2,211,3.64,534.4,15217933
"577",1214,15218150,1353.4,1,765.8,512.8,263,11.84,517.7,15218412
"578",441,15218695,854.3,1,1334.3,504.2,55,9.72,472.2,15218749
"579",200,15219161,980.1,1,866.1,482.2,24,2.36,503.5,15219184
"580",232,15221450,845.5,1,941,487.5,33,2.26,543.6,15221482
"581",140,15221751,906.3,1,831.1,544.9,23,1.53,551,15221773
"582",168,15222265,837.7,1,916.1,547.4,25,1.6,544.4,15222289
"583",342,15222571,527.9,1,845.6,549.8,39,6.44,513.2,15222609
"584",332,15222880,1398.6,1,545.8,532.7,99,17.02,477.9,15222978
"585",342,15224102,988.3,1,1397,480.2,50,8.24,500.6,15224151
"586",1298,15225193,570.4,1,995.1,534.9,168,8.57,528.5,15225360
"587",1295,15225574,635.7,1,605.4,496.5,167,0.7,480,15225740
"588",1335,15225912,644.5,1,660.7,470.2,196,0.8,505.9,15226107
"589",198,15227096,783,1,667.3,467.5,24,2.36,480.1,15227119
"590",174,15227391,886.4,1,791.8,463.1,24,2.07,499.5,15227414
"591",166,15228308,870.2,1,911.2,482.6,29,1.33,532.9,15228336
"592",380,15229472,411.6,1,903.9,540.5,46,10.02,453,15229517
"593",517,15229766,1309.7,1,419.8,468.1,68,17.7,496.8,15229833
"594",347,15233110,595.1,1,1264,490.5,74,13.45,500.7,15233183
"595",178,15235265,864.2,1,935.9,510.8,29,1.6,542.2,15235293
"596",88,15235569,888.4,1,861.1,539,20,0.58,546.5,15235588
"597",141,15236086,867.2,1,901.6,546.3,30,0.7,549.8,15236115
"598",394,15236297,427.8,1,856.9,553.7,54,8.62,514.8,15236350
"599",494,15236581,1310.2,1,418.4,535.8,68,17.73,493.2,15236648
"600",573,15237115,430.4,1,1356.5,504.8,60,18.38,530.4,15237174
"601",469,15238042,1266.5,1,449.3,533.9,63,16.31,500.7,15238104
"602",344,15238855,931,1,1279.6,502.3,46,7.12,547.7,15238900
"603",232,15239231,728.3,1,930.6,551.1,34,4.16,583.2,15239264
"604",52,15239536,776.3,1,743.4,595.1,22,0.71,607.4,15239557
"605",144,15239661,611.8,1,795.1,605.8,67,4.02,685.5,15239727
"606",158,15239908,365.6,1,522.7,571.4,39,3.18,533.2,15239946
"607",294,15240018,80.8,1,378.2,519.4,41,5.67,504.7,15240058
"608",146,15240334,7.5,1,98.2,508.8,19,1.68,516.4,15240352
"609",422,15241120,1023.1,1,15.5,522.5,83,19.5,455.2,15241202
"610",376,15241971,866.2,1,1047.3,464.1,39,3.84,515.1,15242009
"611",145,15242178,889.4,1,851.9,523.3,29,0.92,548.6,15242206
"612",1431,15242433,857.6,1,910,572.2,180,1.07,576.2,15242612
"613",66,15242958,906.9,1,874.6,541.7,13,0.67,549,15242970
"614",220,15243218,764.6,1,910.2,550.5,39,3.76,437.7,15243256
"615",259,15243833,881,1,765.1,435,38,2.67,495.2,15243870
"616",252,15244309,813.9,1,890.5,488.8,35,1.57,495.9,15244343
"617",197,15244572,915.4,1,820,502,25,2.12,543.4,15244596
"618",160,15245019,875.9,1,910.8,539,31,0.75,526.9,15245049
"619",431,15245173,460.1,1,867.9,537.8,54,8.23,489.5,15245226
"620",508,15245420,1323.4,1,451.3,506,66,17.34,504.5,15245485
"621",625,15246083,448.3,1,1334.5,510.5,66,17.62,502.6,15246148
"622",275,15246845,1134.9,1,454.7,524.7,87,16.46,1007.2,15246931
"623",334,15247228,754.1,1,1127.2,996.5,51,9.29,713.8,15247278
"624",141,15248843,708.3,1,767.9,702.1,36,2.51,593.7,15248878
"625",229,15249378,900.8,1,730.8,580,37,3.5,550.8,15249414
"626",307,15250919,922.2,1,734.4,555.6,27,3.81,565,15250945
"627",66,15251379,936.2,1,940.4,567.6,20,0.53,542.3,15251398
"628",103,15251861,906.7,1,915,539,28,0.19,535.2,15251888
"629",407,15252235,440.4,1,910.1,537.1,53,9.42,515.3,15252287
"630",521,15252566,1273.8,1,425.6,526.4,64,16.87,497.1,15252629
"631",355,15253281,527.5,1,1274.5,488.9,83,14.95,488.4,15253363
"632",309,15253586,250,1,539.2,490.1,43,5.65,492.9,15253628
"633",116,15253944,364.3,1,285.6,489.1,20,1.53,491.5,15253963
"634",321,15254198,764.8,1,384.8,476.8,51,7.6,511.3,15254248
"635",178,15254490,894,1,796.9,509.2,23,2,525.6,15254512
"636",49,15254751,912.8,1,902.9,516.5,13,0.54,540.7,15254763
"637",36,15255258,957,1,947,528.3,6,0.2,528,15255263
"638",85,15255528,1010.5,1,967.7,519.9,14,0.87,521.6,15255541
"639",151,15255743,932.1,1,1020.7,509.8,21,1.81,505.7,15255763
"640",183,15256108,827.5,1,945.2,486.1,25,2.4,485,15256132
"641",100,15256997,896,1,835.2,483.6,19,1.26,495.5,15257015
"642",42,15257287,891.5,1,878.5,495.9,6,0.27,498.3,15257292
"643",98,15258023,874.4,1,887.3,490.5,29,1,537.4,15258051
"644",49,15258252,898.8,1,887.8,539.1,16,0.31,549.5,15258267
"645",149,15258446,882.9,1,913.7,546.2,31,0.63,551,15258476
"646",76,15258709,907.1,1,884.3,555.9,21,0.47,552.8,15258729
"647",101,15259031,880.5,1,899.2,546.6,27,0.6,524.3,15259057
"648",416,15259159,480.7,1,871.5,533,53,7.84,554.3,15259211
"649",532,15259416,1309.2,1,462.7,563.7,65,16.89,506.5,15259480
"650",183,15259725,1437,1,1340.7,525.9,21,1.92,528.9,15259745
"651",580,15259941,477,1,1431.8,524.1,70,18.9,555,15260010
"652",166,15260276,398.9,1,463.6,559,29,1.31,574.6,15260304
"653",36,15261034,403.9,1,394,582.7,6,0.19,583.1,15261039
"654",215,15261474,575.6,1,432.6,578.4,24,2.83,576.6,15261497
"655",40,15261709,565.8,1,580.2,576.2,8,0.3,581.1,15261716
"656",479,15261787,1409.9,1,557.6,579.6,56,17.02,512.7,15261842
"657",97,15262064,1469.7,1,1421.7,512.9,16,1.01,496.7,15262079
"658",97,15262589,1307.4,1,1433.8,505.1,77,2.53,513,15262665
"659",315,15262918,983.4,1,1310.5,513.7,44,6.83,598.2,15262961
"660",217,15263402,1171.7,1,985.4,594,33,3.8,614.8,15263434
"661",180,15263816,1282.3,1,1165.1,622.4,26,2.36,633.3,15263841
"662",227,15264573,1113.4,1,1264.4,615.6,39,3.28,556.4,15264611
"663",316,15264784,879.4,1,1122.8,568.7,40,5.05,518.2,15264823
"664",40,15265410,893.8,1,884.7,529,6,0.25,537.1,15265415
"665",48,15265732,889.7,1,886.9,536.2,17,0.06,536.8,15265748
"666",398,15266006,463.5,1,889,528.4,52,8.54,512.2,15266057
"667",498,15266524,1380.2,1,460.5,534.2,67,18.29,484.5,15266590
"668",600,15267037,400.4,1,1407.3,497.5,71,19.88,541.9,15267107
"669",278,15268004,740.6,1,406.7,543.4,46,6.7,584.9,15268049
"670",69,15269815,789.1,1,757.5,577.6,11,0.65,581.8,15269825
"671",52,15270425,812.1,1,789.2,578,11,0.49,570.7,15270435
"672",94,15270741,879.8,1,831.5,550.1,17,1,558.1,15270757
"673",71,15272564,906.1,1,888.5,547.7,19,0.43,558.9,15272582
"674",381,15272867,531.6,1,906.6,559.6,54,7.61,512,15272920
"675",252,15273069,352.4,1,526.6,518.3,28,3.49,486,15273096
"676",514,15273275,1319.2,1,364.9,487.9,68,18.9,469.9,15273342
"677",91,15273803,1298.2,1,1337.3,484.4,20,0.94,459.1,15273822
"678",285,15274569,1031.2,1,1218.8,444.1,26,3.91,485.9,15274594
"679",357,15274862,1681.7,1,1026.8,515.1,75,14.6,867.2,15274936
"680",418,15275217,1031.4,1,1699,871.6,70,15.47,454.2,15275286
"681",241,15275934,940.2,1,1045.7,464.1,32,2.16,472.1,15275965
"682",72,15276185,996.9,1,935,469.6,21,1.29,482.6,15276205
"683",235,15278674,875.2,1,1018.6,473.2,25,2.99,502.4,15278698
"684",130,15278919,898.2,1,867.9,520.8,29,0.83,547.9,15278947
"685",149,15279159,868.4,1,913.6,553.3,31,0.92,548.2,15279189
"686",117,15279357,917.7,1,863.9,551.9,24,1.1,557.2,15279380
"687",202,15279707,1155.3,1,914.3,565.3,40,4.95,529.9,15279746
"688",523,15279931,464.3,1,1153.2,539.1,61,13.81,490.3,15279991
"689",324,15282362,984.1,1,484.1,489.4,50,10.06,494.9,15282411
"690",221,15282786,906.2,1,1026,490,23,2.44,495.2,15282808
"691",44,15283370,941.6,1,925.7,490.8,8,0.33,493,15283377
"692",119,15283685,897,1,944.3,476.2,24,0.98,483.4,15283708
"693",100,15285523,889.6,1,894.1,494.7,21,1.25,555.3,15285543
"694",56,15285750,910.1,1,886.2,556.6,10,0.49,560.1,15285759
"695",71,15285997,905.8,1,920.4,564.2,20,0.33,556.7,15286016
"696",386,15286539,480.6,1,904.3,559.1,44,8.56,510.7,15286582
"697",524,15286778,1318.6,1,481.8,522.3,66,16.67,520.1,15286843
"698",185,15287077,1422.4,1,1359.9,518.3,32,1.25,522.2,15287108
"699",600,15287274,416.7,1,1429,528.9,71,19.98,486.7,15287344
"700",244,15287579,540.1,1,399.5,506.1,23,2.78,502.5,15287601
"701",252,15287828,378,1,572.1,488.1,31,3.84,496.9,15287858
"702",255,15288082,136.7,1,382,493.9,41,4.78,537.6,15288122
"703",283,15288515,559.2,1,154.5,532.6,48,7.84,524,15288562
"704",393,15288618,1192.5,1,577.1,522.5,70,12.47,605.6,15288687
"705",388,15290086,653.9,1,1188.3,598.5,59,11.01,487.1,15290144
"706",1440,15290472,800.2,1,675.4,502.9,216,2.58,529.6,15290687
"707",1576,15291041,886.4,1,848.1,518,198,0.78,515.3,15291238
"708",114,15292275,875.8,1,887,508.6,28,1.15,563.5,15292302
"709",316,15293361,452.3,1,876.1,578.7,47,8.63,503.6,15293407
"710",494,15293621,1252.8,1,458.1,508.8,62,15.87,525.9,15293682
"711",571,15293919,457.9,1,1285.4,532.9,64,16.54,468.7,15293982
"712",1104,15294413,1791,1,455.2,488.6,220,25.71,500,15294632
"713",499,15294914,876.9,1,1778.1,517.3,71,18.08,739.2,15294984
"714",352,15295209,1437.6,1,902.3,733.9,55,12.64,1095.3,15295263
"715",375,15295349,1869.2,1,1450.5,1096.3,48,8.27,1268.2,15295396
"716",196,15295541,1865.7,1,1872.1,1274.4,28,2.8,1117.9,15295568
"717",41,15295769,1884.4,1,1890.2,1125.4,7,0.25,1112.6,15295775
"718",424,15296487,880.5,1,1840.5,1104.4,84,21.37,536.1,15296570
"719",66,15296872,901.6,1,902.6,549.7,22,0.07,546.6,15296893
"720",113,15297781,889.6,1,900.9,561.9,27,0.23,561.5,15297807
"721",128,15298386,886.4,1,924.1,541.8,30,0.81,554.6,15298415
"722",129,15299725,887.7,1,893.3,554.9,31,0.33,539.9,15299755
"723",361,15300239,551,1,890.4,551.8,51,6.86,523.9,15300289
"724",444,15300562,1266.1,1,564.7,543.6,52,14.11,490.6,15300613
"725",310,15300813,1485.2,1,1296.8,485.5,26,3.75,490.5,15300838
"726",84,15301292,1519.6,1,1496.9,490.2,21,0.7,517,15301312
"727",575,15301573,468.2,1,1517.3,520.7,76,20.65,568.5,15301648
"728",239,15301886,645,1,460.5,582.4,33,3.78,538.3,15301918
"729",268,15302710,951.9,1,665.4,524.8,45,5.85,561.2,15302754
"730",183,15303036,867.6,1,952,559.5,25,1.74,545.6,15303060
"731",102,15303561,854.1,1,870.6,539.5,28,0.36,545.6,15303588
"732",86,15304019,853.3,1,859.8,548.5,26,0.21,556.7,15304044
"733",171,15304488,798.9,1,862.6,553.6,34,1.31,542.9,15304521
"734",113,15304777,844.4,1,785.6,550.7,19,1.21,559.2,15304795
"735",91,15305092,906.4,1,852.4,554.6,16,1.11,563,15305107
"736",189,15305285,892.9,1,909.6,557.4,48,0.37,550.6,15305332
"737",117,15305984,940.5,1,879,547.8,23,1.26,552.5,15306006
"738",84,15306196,900.6,1,927.2,552.3,21,0.57,544,15306216
"739",85,15306455,900.7,1,917.5,551.3,22,0.35,548.5,15306476
"740",46,15306797,908.5,1,893.2,549.7,7,0.31,547.4,15306803
"741",358,15307132,411.4,1,905.9,546.6,48,9.89,527.8,15307179
"742",87,15307410,403.5,1,424.4,538.3,19,0.87,576.6,15307428
"743",516,15307529,1365.2,1,410,574,59,18.92,529.2,15307587
"744",76,15307884,1346.4,1,1380,525.8,13,0.77,507.3,15307896
"745",553,15308312,365.7,1,1348.1,500.6,71,19.42,494.5,15308382
"746",234,15308779,603.7,1,365.3,505.2,39,4.74,530.1,15308817
"747",88,15309620,600.7,1,616.1,534.5,23,0.45,550.5,15309642
"748",213,15309845,742,1,617.6,545.8,23,2.52,558.4,15309867
"749",90,15310047,818.4,1,767.6,550.5,17,1.03,555.1,15310063
"750",112,15310504,798.9,1,833.4,549.6,23,0.72,558.1,15310526
"751",96,15310711,854.9,1,800.6,551.7,17,1.1,552,15310727
"752",74,15310928,901.9,1,862.3,539.1,16,0.81,544.6,15310943
"753",60,15312126,906,1,908.9,535.6,22,0.34,551.7,15312147
"754",105,15312812,881.7,1,904.6,545,28,0.47,546.8,15312839
"755",42,15313049,889.6,1,875.5,550.9,7,0.29,551.3,15313055
"756",82,15313330,890.9,1,899.1,546.8,24,0.37,530.6,15313353
