"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"757",1330,16164580,707.3,1,1250.7,530.1,215,10.98,559.2,16164794
"758",318,16165124,1123.2,1,772.2,547.5,42,7.12,544.6,16165165
"759",304,16165624,946.3,1,1132.8,552.8,28,3.79,553.7,16165651
"760",157,16167259,864.2,1,910.1,515.7,32,0.95,507.4,16167290
"761",389,16168040,468.9,1,860.8,515.9,52,7.89,485.7,16168091
"762",69,16168458,445.7,1,460.3,491.1,17,0.29,494,16168474
"763",495,16168618,1308.8,1,447.8,503.2,65,17.14,518.4,16168682
"764",426,16172594,590.4,1,1279.6,520.1,64,13.84,508.8,16172657
"765",224,16173756,923.3,1,794.7,523.8,24,2.61,523,16173779
"766",45,16174050,918.2,1,931.3,514.8,14,0.4,500.2,16174063
"767",215,16174933,609.1,1,908.7,495.8,44,6.19,436.4,16174976
"768",441,16175386,1265,1,630,436.7,52,12.83,474.3,16175437
"769",568,16176013,489.5,1,1283.9,458.6,63,15.93,411.6,16176075
"770",619,16178762,1015.4,1,490.8,485.2,218,10.54,488.6,16178979
"771",220,16179407,888.3,1,1036.1,490.7,26,3.12,529.9,16179432
"772",68,16180751,915.3,1,881.3,546.8,13,0.71,555.3,16180763
"773",398,16181765,501.6,1,919.4,545.5,45,8.4,530.3,16181809
"774",465,16182015,1272.6,1,514.4,535,65,15.16,533.7,16182079
"775",402,16187968,878.4,1,1204.9,540.2,37,6.62,548.5,16188004
"776",401,16189376,481.6,1,908,563.7,44,8.73,479.4,16189419
"777",476,16189647,1265.8,1,496.4,486,55,15.38,513.9,16189701
"778",463,16194226,591.2,1,1136.4,474.2,58,11.48,640,16194283
"779",324,16195178,891.2,1,661.6,677.8,30,5.17,565.3,16195207
"780",454,16196756,376.1,1,914.1,553.2,47,10.82,485.6,16196802
"781",505,16197196,1338.4,1,398.4,490,61,18.62,512.9,16197256
"782",96,16197618,1370.9,1,1351.8,516.5,17,1.02,563.1,16197634
"783",493,16198009,525.7,1,1373.6,565.3,60,17.01,466.6,16198068
"784",189,16198231,417.3,1,533.3,477.9,24,2.3,477.8,16198254
"785",455,16198356,1210.7,1,425.3,478.9,65,15.67,507.5,16198420
"786",222,16198599,1348.1,1,1241.6,510.7,34,2.14,516.1,16198632
"787",384,16198940,1361.6,1,1338.4,532.4,260,0.46,531.1,16199199
"788",245,16199337,1623.3,1,1367.4,540.5,44,5.02,552,16199380
"789",287,16199497,1954.3,1,1625.4,551.9,43,6.24,610.1,16199539
"790",113,16199803,1983.9,1,1957.3,620.9,29,2.39,742.9,16199831
"791",203,16200046,1978.3,1,1961.5,753.7,34,4.17,975.7,16200079
"792",210,16200229,1901.2,1,1960.3,978.1,27,2.52,1103.1,16200255
"793",404,16200487,1187.6,1,1868.1,1094.6,83,16.25,582.5,16200569
"794",222,16200960,1046.6,1,1178.6,605.3,24,2.72,630.6,16200983
"795",163,16201285,989.1,1,1039.8,647.8,29,1.04,641,16201313
"796",73,16201588,1020.3,1,979.9,639.6,30,0.82,641.7,16201617
"797",210,16202206,925.3,1,997.9,626.2,29,2.17,548.9,16202234
"798",46,16202463,929.7,1,914.1,550.5,8,0.35,543.2,16202470
"799",144,16202927,1021.6,1,923.1,541.6,25,2.01,539.8,16202951
"800",146,16203204,911.2,1,1005.2,535.1,25,1.93,523.6,16203228
"801",455,16203378,455.5,1,925.7,531.4,56,9.45,501,16203433
"802",503,16203653,1288,1,434.8,516.7,67,16.96,519.9,16203719
"803",684,16204199,981.1,1,1320.1,531.4,259,11.02,967.8,16204457
"804",210,16204789,1166.6,1,1006.2,949,40,5,755.3,16204828
"805",295,16205421,875.1,1,1144.1,743.7,51,6.52,566.8,16205471
"806",220,16205961,1094,1,879.1,568.7,40,4.49,518.9,16206000
"807",287,16206444,896.8,1,1080.4,530.7,26,3.74,527.4,16206469
"808",158,16206973,992.7,1,890.7,520.1,22,2.08,517.2,16206994
"809",84,16207718,989,1,1018.4,533.2,22,0.87,563.6,16207739
"810",1065,16207888,916.7,1,996.3,571.3,197,1.63,582.6,16208084
"811",216,16208964,955.5,1,1095.2,556.2,27,2.84,565.6,16208990
"812",202,16209155,877.2,1,961.1,574.1,32,1.71,567.2,16209186
"813",117,16209551,965,1,886.5,572.4,25,1.97,516.6,16209575
"814",318,16210214,1298.7,1,951,524.3,53,7.06,492.2,16210266
"815",624,16210433,402.9,1,1315.8,494.5,67,18.14,470.7,16210499
"816",524,16211005,1433.5,1,404.9,503,63,20.3,474,16211067
"817",265,16211598,1187,1,1446.4,468.8,45,5.2,464.6,16211642
"818",301,16211818,894.1,1,1181.8,464,46,5.85,467.9,16211863
"819",122,16212361,872.2,1,913.7,474.9,29,1.04,504.5,16212389
"820",46,16212650,876.7,1,856.6,514,10,0.42,519.4,16212659
"821",379,16213002,683.5,1,879.2,544.3,94,3.98,560.5,16213095
"822",243,16213399,979.7,1,716,491,43,5.4,526.4,16213441
"823",1709,16213670,763.2,1,988.3,538.9,170,4.63,504.8,16213839
"824",42,16214409,816.2,1,805.9,478.5,9,0.35,492.3,16214417
"825",261,16214646,1048.4,1,829.2,489.9,37,4.55,534.8,16214682
"826",281,16214901,859.8,1,1040.9,537.6,27,3.69,528.5,16214927
"827",76,16215662,900.1,1,893.7,512.3,25,0.16,517,16215686
"828",60,16215992,903.1,1,905.1,518.4,19,0.46,540.5,16216010
"829",160,16216313,862.9,1,912.9,546.2,31,1.03,539.8,16216343
"830",147,16216536,928.4,1,860.1,542.9,22,1.42,558.2,16216557
"831",107,16216788,864,1,922.5,557.1,18,1.26,537.2,16216805
"832",313,16217066,380.2,1,880.1,526.9,55,10,494.3,16217120
"833",520,16217336,1338.7,1,398.6,494.5,70,18.64,536.4,16217405
"834",189,16217705,1427.8,1,1364.4,538.2,31,1.29,552.3,16217735
"835",258,16218196,1188.5,1,1427.2,545.2,42,4.78,540.8,16218237
"836",544,16218365,1050.5,1,1179.2,556.2,218,2.61,563.4,16218582
"837",1549,16219060,885.6,1,1060.5,594.4,205,3.86,521.8,16219264
"838",235,16220051,1073.1,1,885,528.6,36,3.94,574.9,16220086
"839",198,16220554,938.1,1,1056.1,566,25,2.45,543,16220578
"840",63,16222891,846.8,1,836.1,515.2,13,0.69,547.1,16222903
"841",365,16223912,452.2,1,866.9,552,45,8.31,533.9,16223956
"842",458,16224198,1307.7,1,470.4,543.3,61,16.69,514.6,16224258
"843",258,16224706,1489.9,1,1316.6,525.2,30,3.7,592.3,16224735
"844",105,16225050,1461.3,1,1507.5,580.1,22,0.92,573.4,16225071
"845",113,16225299,1532.2,1,1465.4,574.3,20,1.31,578.1,16225318
"846",545,16225875,447.7,1,1528.8,564.8,67,21.2,577.2,16225941
"847",1517,16227537,1106.7,1,483.6,580.2,245,12.56,514.7,16227781
"848",295,16229779,845.8,1,1140,503.2,45,5.99,523.4,16229823
"849",88,16230053,890.6,1,865.2,527.3,20,0.74,552.9,16230072
"850",158,16230388,856.2,1,899.4,553.1,30,0.88,549.9,16230417
"851",113,16230601,895.8,1,843.4,549.5,22,1.07,551.2,16230622
"852",306,16230813,393.7,1,892.2,550.9,63,10.03,488,16230875
"853",526,16231065,1365.5,1,385.2,509.6,70,19.38,493.3,16231134
"854",124,16231400,1411.8,1,1406,504.3,21,1.37,571.4,16231420
"855",93,16232018,1416,1,1413.1,592.2,36,0.34,608.9,16232053
"856",954,16232363,422.6,1,1389.2,622.8,207,19.25,505.1,16232569
"857",1427,16233600,638.7,1,479.3,499.7,186,3.23,473,16233785
"858",975,16234088,825.3,1,648.9,478.9,207,3.72,528.9,16234294
"859",211,16235217,961,1,824.8,549.3,26,2.78,563.8,16235242
"860",273,16235505,799,1,975.4,560.1,39,3.84,493.2,16235543
"861",111,16236617,863.9,1,908.9,537.5,22,0.95,549.2,16236638
"862",93,16237333,875.8,1,873.8,561.1,27,0.39,542.4,16237359
"863",363,16237665,443.5,1,877.4,540.4,54,8.71,578.5,16237718
"864",518,16237927,1302.1,1,429,590.6,67,17.33,547.2,16237993
"865",545,16238452,465,1,1350.2,552.4,57,17.61,625.8,16238508
"866",301,16238955,587.4,1,470.5,626.1,192,5.27,864.3,16239146
"867",310,16239386,924.4,1,627.4,832.8,57,10.18,425.5,16239442
"868",394,16239946,1674.7,1,925.6,434.7,80,15.85,724.5,16240025
"869",480,16240268,613.4,1,1681.8,726.5,83,21.56,451.8,16240350
"870",224,16240542,523.6,1,647.7,463.1,23,2.49,456.5,16240564
"871",171,16240990,441.5,1,518.2,439.3,28,1.52,436.9,16241017
"872",276,16241198,110.7,1,422.6,439.4,41,5.99,455.6,16241238
"873",402,16241478,1099.2,1,119,463.4,80,19.15,416.5,16241557
"874",347,16241761,848.5,1,1133.8,417.8,40,6.03,495.5,16241800
"875",73,16242290,867.2,1,851,495,13,0.75,527.5,16242302
"876",133,16242727,836.9,1,869.9,530.7,59,0.67,531,16242785
"877",147,16243278,926.1,1,844.8,538.5,21,1.65,536.3,16243298
"878",137,16243476,867.4,1,926.2,525.7,23,1.42,562.5,16243498
"879",88,16243919,863.9,1,872.1,563,25,0.33,548.9,16243943
"880",144,16244273,934.1,1,856.4,536.1,24,1.58,538.4,16244296
"881",298,16244528,462,1,929.4,525.3,63,9.4,489.5,16244590
"882",495,16244788,1279,1,461.6,501.9,64,16.3,503.2,16244851
"883",598,16245111,388.7,1,1305.1,515.9,67,18.17,494,16245177
"884",854,16245371,1230.7,1,382.3,517.7,262,17.77,816.7,16245632
"885",994,16245788,740.9,1,1244,822,245,11.85,514,16246032
"886",401,16246492,1330.8,1,785,527.2,57,12.12,786,16246548
"887",421,16246777,1816.5,1,1320.1,787.7,58,10.03,967.5,16246834
"888",576,16247116,881.9,1,1833.5,980.8,83,20.78,475.8,16247198
"889",90,16247815,865.9,1,830.9,477.7,21,1.25,527.6,16247835
"890",158,16248875,841.1,1,881.5,535.3,30,0.82,535.5,16248904
"891",972,16248974,788.6,1,834.6,568,120,1.04,545.9,16249093
"892",919,16249271,895,1,805.3,561.9,158,1.83,567.6,16249428
"893",276,16250032,728.1,1,942.6,561.7,40,4.58,491.5,16250071
"894",297,16250247,897.8,1,733.8,494,39,3.48,542.7,16250285
"895",150,16250757,866.4,1,904.5,554.6,31,0.93,529.5,16250787
"896",386,16251580,439.5,1,879.2,550.4,53,8.93,478.1,16251632
"897",497,16251864,1343,1,441.7,480.2,59,17.92,487.8,16251922
"898",139,16252294,1366.5,1,1354,488.8,23,1.58,565.3,16252316
"899",257,16253704,1649.4,1,1327,562,61,9.39,916.7,16253764
"900",296,16253951,1847.3,1,1650.5,919.8,36,4.33,1046.1,16253986
"901",112,16254170,1816.8,1,1866.9,1083.1,22,0.9,1087.7,16254191
"902",42,16254636,1842.9,1,1829.2,1093.8,6,0.25,1092.5,16254641
"903",326,16254907,1208.3,1,1825.3,1075.8,101,15.33,566.4,16255007
"904",365,16255392,795.9,1,1178.4,553.9,43,7.75,547.7,16255434
"905",518,16256001,865.9,1,811.7,570.4,142,1.14,555.4,16256142
"906",731,16257587,909.7,1,870.8,595.9,173,1.09,559,16257759
"907",77,16258148,897,1,920.4,552.4,19,0.53,541.5,16258166
"908",224,16259038,630.7,1,891.1,556.1,45,5.34,512.5,16259082
"909",397,16259264,1260.2,1,630.9,519.7,61,12.67,518.9,16259324
"910",181,16259714,1400.2,1,1289.4,519.6,24,2.24,535.5,16259737
"911",77,16260032,1485.4,1,1410.1,530.2,28,1.6,558.9,16260059
"912",555,16260789,515.1,1,1487,571.7,63,19.25,511.5,16260851
"913",178,16261108,488.8,1,522.6,518.5,26,1.7,595.5,16261133
"914",191,16261824,364.6,1,475.6,615.2,122,2.62,688.8,16261945
"915",233,16262049,191.9,1,351.3,705.1,25,3.04,710.7,16262073
"916",179,16262477,27.9,1,194.6,704.6,35,3.29,764,16262511
"917",352,16262764,1114.2,1,46.2,761.1,89,21.17,503.4,16262852
"918",247,16263150,984.4,1,1137.6,500.3,24,3.12,509.2,16263173
"919",239,16264649,908.5,1,1060.2,506.4,27,3.11,489,16264675
"920",95,16264859,918.9,1,922,484.7,24,1.33,549.1,16264882
"921",196,16265154,864.5,1,919,551.2,34,1.13,541.5,16265187
"922",125,16265465,923.1,1,844.1,558.1,23,1.62,548.8,16265487
"923",406,16265938,416.9,1,925.1,543.1,56,10.23,486.8,16265993
"924",507,16266207,1322.9,1,408.1,485,67,18.19,542.4,16266273
"925",564,16266568,426.2,1,1366.2,541.9,68,18.66,476.8,16266635
"926",71,16266975,439.2,1,413.4,491.4,14,0.83,523.7,16266988
"927",1380,16267670,1166.7,1,439.7,546.1,229,14.53,596.3,16267898
"928",611,16268096,980.5,1,1167.8,601.7,198,3.86,637.4,16268293
"929",1070,16268595,1089.5,1,991.3,626.2,215,2.33,567.4,16268809
"930",1438,16269345,854.3,1,1064,576.6,215,4.53,502.2,16269559
"931",211,16270336,991.2,1,854.5,506.4,24,2.8,519.4,16270359
"932",83,16270899,964.5,1,988.6,492.3,21,0.49,491.1,16270919
"933",165,16271614,824.2,1,898.5,490.4,24,1.76,533.9,16271637
"934",52,16271865,847.9,1,825.5,539.5,10,0.46,543.8,16271874
"935",57,16272404,885.6,1,859.3,559,11,0.54,556.3,16272414
"936",172,16272614,786.8,1,898.8,539.1,26,2.32,516.2,16272639
"937",417,16272791,399.9,1,805.1,517,43,8.1,538.7,16272833
"938",519,16273093,1304.2,1,407.1,555.1,66,17.87,479.9,16273158
"939",142,16273424,1346.9,1,1338.2,487.8,22,1.69,570,16273445
"940",250,16273858,1058.7,1,1332.2,566.5,48,5.58,525,16273905
"941",243,16274377,893,1,1062.2,533.3,26,3.44,529.9,16274402
"942",73,16274886,893.7,1,872.6,525.3,19,0.96,567.1,16274904
"943",52,16275453,890.1,1,885.1,560.7,19,0.1,560.2,16275471
"944",99,16275851,894.6,1,886.6,551.9,31,0.17,553.9,16275881
"945",176,16276410,822.1,1,878.3,556.3,34,1.14,558.3,16276443
"946",139,16276786,888.7,1,816.2,564,21,1.52,583.2,16276806
"947",205,16277659,786.9,1,906.2,563.4,23,2.44,550.2,16277681
"948",126,16278493,900.7,1,967,548.6,22,1.35,547.6,16278514
"949",94,16278772,889.9,1,906.3,555.9,27,0.62,530.3,16278798
"950",109,16279194,852.6,1,880.9,545.2,26,0.62,533.7,16279219
"951",99,16279538,882.8,1,845.6,539.5,21,0.8,551.6,16279558
"952",340,16279678,537.2,1,885.8,552.4,44,7.27,460.7,16279721
"953",471,16279963,1336.4,1,552.8,482.6,55,15.74,552.3,16280017
"954",1146,16280644,1159.4,1,1341.6,546,278,4.01,467.1,16280921
"955",800,16281060,959.8,1,1162.1,460.7,210,4.71,572.8,16281269
"956",1099,16281760,996.5,1,985.4,565.5,177,1.22,507.1,16281936
"957",516,16282984,1066.2,1,998.9,532,172,1.37,530.5,16283155
"958",257,16285356,889.4,1,1054.7,508.5,28,3.38,523.3,16285383
"959",191,16286537,1127.4,1,913.8,560.4,37,4.55,494.8,16286573
"960",528,16286755,434.8,1,1160.6,500.8,63,14.5,507,16286817
"961",423,16287631,1282.7,1,438.5,517.6,63,16.8,500.4,16287693
"962",312,16287926,1061.3,1,1285.1,495.2,29,4.53,485.9,16287954
"963",226,16288153,927.2,1,1051.9,491.3,24,2.54,493.8,16288176
"964",125,16288394,923,1,933.9,490.3,28,1.25,550.1,16288421
"965",74,16288804,954.5,1,915.5,566.5,14,0.79,564.6,16288817
"966",75,16289135,943.6,1,962.7,568.5,19,0.43,560,16289153
"967",44,16289838,944.7,1,947,548.2,18,0.05,547.9,16289855
"968",68,16290211,949.4,1,950,541.2,25,0.02,541.9,16290235
"969",100,16290728,933.3,1,931.5,547.8,30,0.16,540.3,16290757
"970",97,16292362,899,1,915.8,546.2,28,0.36,551.4,16292389
"971",87,16292666,878.5,1,903,554.7,21,0.5,553.7,16292686
"972",134,16292895,912.9,1,872.7,548.1,29,0.84,556.8,16292923
"973",147,16293124,857.3,1,912.1,552.7,30,1.22,529.1,16293153
"974",398,16293367,427.5,1,852.4,539.8,53,8.49,542.1,16293419
"975",480,16293657,1246.5,1,417.9,565.2,56,16.5,523,16293712
"976",229,16293957,1402.1,1,1274.1,529.6,25,2.78,476.5,16293981
"977",233,16294392,1254.2,1,1391.1,478.7,23,2.75,488,16294414
"978",91,16294768,1195.1,1,1232.6,485.5,19,0.96,514.4,16294786
"979",278,16294995,900.9,1,1177.9,515.8,44,5.64,495.5,16295038
"980",126,16295617,930.7,1,913.9,497.2,23,1.71,578.6,16295639
"981",119,16296788,916.6,1,942.9,574.9,28,0.63,590.9,16296815
"982",128,16297757,884.2,1,907.7,603.4,32,0.49,597.1,16297788
